Season_Yr,Visitor_Team,Visitor_Team_PTS,Home_Team,Home_Team_PTS
2017,Chicago Bulls,0,Cleveland Cavaliers,1
2017,Portland Trail Blazers,0,Golden State Warriors,1
2017,Memphis Grizzlies,0,Los Angeles Clippers,1
2017,Milwaukee Bucks,0,New York Knicks,1
2017,Atlanta Hawks,0,Orlando Magic,1
2017,Miami Heat,0,Sacramento Kings,1
2017,Phoenix Suns,0,Dallas Mavericks,1
2017,San Antonio Spurs,0,Denver Nuggets,1
2017,Charlotte Hornets,0,Detroit Pistons,1
2017,Oklahoma City Thunder,0,Houston Rockets,1
2017,Brooklyn Nets,0,Indiana Pacers,1
2017,Atlanta Hawks,0,New Orleans Pelicans,1
2017,Los Angeles Lakers,0,Portland Trail Blazers,1
2017,Utah Jazz,0,Toronto Raptors,1
2017,Philadelphia 76ers,0,Boston Celtics,1
2017,Cleveland Cavaliers,0,Brooklyn Nets,1
2017,Memphis Grizzlies,0,Golden State Warriors,1
2017,Miami Heat,0,Los Angeles Lakers,1
2017,New York Knicks,0,Milwaukee Bucks,1
2017,Houston Rockets,0,Orlando Magic,1
2017,Los Angeles Clippers,0,Sacramento Kings,1
2017,Minnesota Timberwolves,0,Washington Wizards,1
2017,New Orleans Pelicans,0,Boston Celtics,1
2017,Toronto Raptors,0,Chicago Bulls,1
2017,Atlanta Hawks,0,Dallas Mavericks,1
2017,New York Knicks,0,Indiana Pacers,1
2017,Utah Jazz,0,Minnesota Timberwolves,1
2017,Denver Nuggets,0,Oklahoma City Thunder,1
2017,Detroit Pistons,0,Portland Trail Blazers,1
2017,Charlotte Hornets,0,San Antonio Spurs,1
2017,Philadelphia 76ers,0,Brooklyn Nets,1
2017,Miami Heat,0,Los Angeles Clippers,1
2017,Orlando Magic,0,Los Angeles Lakers,1
2017,Utah Jazz,0,Memphis Grizzlies,1
2017,Washington Wizards,0,Milwaukee Bucks,1
2017,Cleveland Cavaliers,0,Phoenix Suns,1
2017,Golden State Warriors,0,Sacramento Kings,1
2017,Houston Rockets,0,Toronto Raptors,1
2017,Oklahoma City Thunder,0,Chicago Bulls,1
2017,Dallas Mavericks,0,Minnesota Timberwolves,1
2017,New Orleans Pelicans,0,New York Knicks,1
2017,Atlanta Hawks,0,Brooklyn Nets,1
2017,Miami Heat,0,Golden State Warriors,1
2017,Charlotte Hornets,0,Houston Rockets,1
2017,Portland Trail Blazers,0,Los Angeles Lakers,1
2017,Detroit Pistons,0,Sacramento Kings,1
2017,Milwaukee Bucks,0,San Antonio Spurs,1
2017,Boston Celtics,0,Toronto Raptors,1
2017,Cleveland Cavaliers,0,Utah Jazz,1
2017,Chicago Bulls,0,Washington Wizards,1
2017,Washington Wizards,0,Boston Celtics,1
2017,Orlando Magic,0,Los Angeles Clippers,1
2017,Houston Rockets,0,Minnesota Timberwolves,1
2017,Memphis Grizzlies,0,Oklahoma City Thunder,1
2017,New York Knicks,0,Philadelphia 76ers,1
2017,Cleveland Cavaliers,0,Portland Trail Blazers,1
2017,New Orleans Pelicans,0,Brooklyn Nets,1
2017,Indiana Pacers,0,Denver Nuggets,1
2017,Detroit Pistons,0,Golden State Warriors,1
2017,Chicago Bulls,0,New York Knicks,1
2017,Dallas Mavericks,0,Phoenix Suns,1
2017,Los Angeles Lakers,0,San Antonio Spurs,1
2017,Boston Celtics,0,Atlanta Hawks,1
2017,Memphis Grizzlies,0,Houston Rockets,1
2017,Miami Heat,0,Milwaukee Bucks,1
2017,Oklahoma City Thunder,0,Minnesota Timberwolves,1
2017,Charlotte Hornets,0,Philadelphia 76ers,1
2017,Orlando Magic,0,Portland Trail Blazers,1
2017,Cleveland Cavaliers,0,Sacramento Kings,1
2017,Brooklyn Nets,0,Toronto Raptors,1
2017,Detroit Pistons,0,Utah Jazz,1
2017,New Orleans Pelicans,0,Chicago Bulls,1
2017,Los Angeles Lakers,0,Los Angeles Clippers,1
2017,San Antonio Spurs,0,Phoenix Suns,1
2017,Orlando Magic,0,Utah Jazz,1
2017,Philadelphia 76ers,0,Washington Wizards,1
2017,Milwaukee Bucks,0,Atlanta Hawks,1
2017,Houston Rockets,0,Brooklyn Nets,1
2017,Minnesota Timberwolves,0,Dallas Mavericks,1
2017,Detroit Pistons,0,Los Angeles Lakers,1
2017,Chicago Bulls,0,Memphis Grizzlies,1
2017,Oklahoma City Thunder,0,Sacramento Kings,1
2017,New York Knicks,0,Toronto Raptors,1
2017,Charlotte Hornets,0,Boston Celtics,1
2017,Orlando Magic,0,Denver Nuggets,1
2017,Cleveland Cavaliers,0,Golden State Warriors,1
2017,New Orleans Pelicans,0,Indiana Pacers,1
2017,Oklahoma City Thunder,0,Los Angeles Clippers,1
2017,Philadelphia 76ers,0,Milwaukee Bucks,1
2017,Atlanta Hawks,0,New York Knicks,1
2017,Utah Jazz,0,Phoenix Suns,1
2017,Portland Trail Blazers,0,Washington Wizards,1
2017,Toronto Raptors,0,Brooklyn Nets,1
2017,Dallas Mavericks,0,Chicago Bulls,1
2017,Denver Nuggets,0,Los Angeles Lakers,1
2017,Houston Rockets,0,Miami Heat,1
2017,Minnesota Timberwolves,0,San Antonio Spurs,1
2017,New York Knicks,0,Boston Celtics,1
2017,Portland Trail Blazers,0,Charlotte Hornets,1
2017,Atlanta Hawks,0,Detroit Pistons,1
2017,Oklahoma City Thunder,0,Golden State Warriors,1
2017,Milwaukee Bucks,0,Houston Rockets,1
2017,Orlando Magic,0,New Orleans Pelicans,1
2017,Toronto Raptors,0,Philadelphia 76ers,1
2017,Indiana Pacers,0,Sacramento Kings,1
2017,Memphis Grizzlies,0,Washington Wizards,1
2017,Phoenix Suns,0,Cleveland Cavaliers,1
2017,Minnesota Timberwolves,0,Los Angeles Clippers,1
2017,Dallas Mavericks,0,Miami Heat,1
2017,Washington Wizards,0,New York Knicks,1
2017,Denver Nuggets,0,San Antonio Spurs,1
2017,Chicago Bulls,0,Atlanta Hawks,1
2017,Toronto Raptors,0,Charlotte Hornets,1
2017,Utah Jazz,0,Dallas Mavericks,1
2017,Golden State Warriors,0,Houston Rockets,1
2017,Indiana Pacers,0,Los Angeles Lakers,1
2017,Sacramento Kings,0,Memphis Grizzlies,1
2017,Brooklyn Nets,0,New Orleans Pelicans,1
2017,Milwaukee Bucks,0,Orlando Magic,1
2017,Portland Trail Blazers,0,Philadelphia 76ers,1
2017,Philadelphia 76ers,0,Atlanta Hawks,1
2017,Portland Trail Blazers,0,Boston Celtics,1
2017,Sacramento Kings,0,Chicago Bulls,1
2017,Brooklyn Nets,0,Charlotte Hornets,1
2017,San Antonio Spurs,0,Cleveland Cavaliers,1
2017,Los Angeles Clippers,0,Denver Nuggets,1
2017,Washington Wizards,0,Detroit Pistons,1
2017,Houston Rockets,0,Memphis Grizzlies,1
2017,Milwaukee Bucks,0,Miami Heat,1
2017,Phoenix Suns,0,New York Knicks,1
2017,Indiana Pacers,0,Utah Jazz,1
2017,Los Angeles Lakers,0,Dallas Mavericks,1
2017,Denver Nuggets,0,Minnesota Timberwolves,1
2017,Golden State Warriors,0,Orlando Magic,1
2017,Phoenix Suns,0,Toronto Raptors,1
2017,Los Angeles Clippers,0,Atlanta Hawks,1
2017,San Antonio Spurs,0,Brooklyn Nets,1
2017,Washington Wizards,0,Charlotte Hornets,1
2017,Sacramento Kings,0,Detroit Pistons,1
2017,New York Knicks,0,Indiana Pacers,1
2017,Golden State Warriors,0,Miami Heat,1
2017,Houston Rockets,0,Milwaukee Bucks,1
2017,Cleveland Cavaliers,0,New Orleans Pelicans,1
2017,Oklahoma City Thunder,0,Utah Jazz,1
2017,Utah Jazz,0,Denver Nuggets,1
2017,Chicago Bulls,0,Orlando Magic,1
2017,Los Angeles Clippers,0,Philadelphia 76ers,1
2017,Minnesota Timberwolves,0,Phoenix Suns,1
2017,San Antonio Spurs,0,Toronto Raptors,1
2017,Boston Celtics,0,Washington Wizards,1
2017,Houston Rockets,0,Boston Celtics,1
2017,Miami Heat,0,Brooklyn Nets,1
2017,Atlanta Hawks,0,Chicago Bulls,1
2017,Golden State Warriors,0,Charlotte Hornets,1
2017,Sacramento Kings,0,Cleveland Cavaliers,1
2017,New York Knicks,0,Dallas Mavericks,1
2017,Toronto Raptors,0,Memphis Grizzlies,1
2017,Philadelphia 76ers,0,Milwaukee Bucks,1
2017,Oklahoma City Thunder,0,New Orleans Pelicans,1
2017,Los Angeles Lakers,0,Portland Trail Blazers,1
2017,Phoenix Suns,0,Denver Nuggets,1
2017,Indiana Pacers,0,Minnesota Timberwolves,1
2017,Dallas Mavericks,0,Oklahoma City Thunder,1
2017,Los Angeles Lakers,0,Utah Jazz,1
2017,Washington Wizards,0,Atlanta Hawks,1
2017,Orlando Magic,0,Boston Celtics,1
2017,Miami Heat,0,Chicago Bulls,1
2017,Brooklyn Nets,0,Cleveland Cavaliers,1
2017,Sacramento Kings,0,Indiana Pacers,1
2017,San Antonio Spurs,0,New Orleans Pelicans,1
2017,Charlotte Hornets,0,New York Knicks,1
2017,Houston Rockets,0,Philadelphia 76ers,1
2017,Memphis Grizzlies,0,Portland Trail Blazers,1
2017,Milwaukee Bucks,0,Toronto Raptors,1
2017,Sacramento Kings,0,Charlotte Hornets,1
2017,Los Angeles Clippers,0,Golden State Warriors,1
2017,Detroit Pistons,0,Miami Heat,1
2017,Boston Celtics,0,Milwaukee Bucks,1
2017,Brooklyn Nets,0,Minnesota Timberwolves,1
2017,Denver Nuggets,0,Phoenix Suns,1
2017,Memphis Grizzlies,0,Utah Jazz,1
2017,New York Knicks,0,Atlanta Hawks,1
2017,Philadelphia 76ers,0,Chicago Bulls,1
2017,Oklahoma City Thunder,0,Cleveland Cavaliers,1
2017,Houston Rockets,0,Indiana Pacers,1
2017,Washington Wizards,0,New Orleans Pelicans,1
2017,Golden State Warriors,0,Portland Trail Blazers,1
2017,Dallas Mavericks,0,San Antonio Spurs,1
2017,Orlando Magic,0,Toronto Raptors,1
2017,Detroit Pistons,0,Boston Celtics,1
2017,Cleveland Cavaliers,0,Dallas Mavericks,1
2017,Brooklyn Nets,0,Miami Heat,1
2017,Orlando Magic,0,Minnesota Timberwolves,1
2017,Memphis Grizzlies,0,Phoenix Suns,1
2017,Sacramento Kings,0,Houston Rockets,1
2017,Denver Nuggets,0,Los Angeles Lakers,1
2017,Charlotte Hornets,0,Portland Trail Blazers,1
2017,Oklahoma City Thunder,0,San Antonio Spurs,1
2017,New Orleans Pelicans,0,Toronto Raptors,1
2017,New York Knicks,0,Washington Wizards,1
2017,Toronto Raptors,0,Boston Celtics,1
2017,New York Knicks,0,Brooklyn Nets,1
2017,Minnesota Timberwolves,0,Cleveland Cavaliers,1
2017,Philadelphia 76ers,0,Dallas Mavericks,1
2017,Memphis Grizzlies,0,Denver Nuggets,1
2017,New Orleans Pelicans,0,Detroit Pistons,1
2017,Charlotte Hornets,0,Golden State Warriors,1
2017,Atlanta Hawks,0,Miami Heat,1
2017,Chicago Bulls,0,Oklahoma City Thunder,1
2017,Indiana Pacers,0,Orlando Magic,1
2017,Los Angeles Clippers,0,Phoenix Suns,1
2017,Milwaukee Bucks,0,Utah Jazz,1
2017,Atlanta Hawks,0,Houston Rockets,1
2017,Golden State Warriors,0,Los Angeles Clippers,1
2017,Philadelphia 76ers,0,San Antonio Spurs,1
2017,Los Angeles Lakers,0,Washington Wizards,1
2017,Los Angeles Lakers,0,Boston Celtics,1
2017,Indiana Pacers,0,Brooklyn Nets,1
2017,Milwaukee Bucks,0,Denver Nuggets,1
2017,Minnesota Timberwolves,0,Detroit Pistons,1
2017,Chicago Bulls,0,Houston Rockets,1
2017,Memphis Grizzlies,0,Oklahoma City Thunder,1
2017,Toronto Raptors,0,Orlando Magic,1
2017,Dallas Mavericks,0,Portland Trail Blazers,1
2017,Phoenix Suns,0,Sacramento Kings,1
2017,Orlando Magic,0,Atlanta Hawks,1
2017,Detroit Pistons,0,Indiana Pacers,1
2017,Philadelphia 76ers,0,Miami Heat,1
2017,Memphis Grizzlies,0,Minnesota Timberwolves,1
2017,Cleveland Cavaliers,0,New York Knicks,1
2017,Milwaukee Bucks,0,Phoenix Suns,1
2017,Golden State Warriors,0,Sacramento Kings,1
2017,Denver Nuggets,0,San Antonio Spurs,1
2017,Charlotte Hornets,0,Utah Jazz,1
2017,New Orleans Pelicans,0,Washington Wizards,1
2017,Los Angeles Clippers,0,Boston Celtics,1
2017,Toronto Raptors,0,Brooklyn Nets,1
2017,Portland Trail Blazers,0,Oklahoma City Thunder,1
2017,Utah Jazz,0,Atlanta Hawks,1
2017,Dallas Mavericks,0,Denver Nuggets,1
2017,Philadelphia 76ers,0,Detroit Pistons,1
2017,Oklahoma City Thunder,0,Indiana Pacers,1
2017,San Antonio Spurs,0,Memphis Grizzlies,1
2017,Miami Heat,0,Minnesota Timberwolves,1
2017,Phoenix Suns,0,New Orleans Pelicans,1
2017,Los Angeles Lakers,0,New York Knicks,1
2017,Chicago Bulls,0,Sacramento Kings,1
2017,Los Angeles Clippers,0,Toronto Raptors,1
2017,Cleveland Cavaliers,0,Washington Wizards,1
2017,Brooklyn Nets,0,Charlotte Hornets,1
2017,Portland Trail Blazers,0,Dallas Mavericks,1
2017,Orlando Magic,0,Houston Rockets,1
2017,Denver Nuggets,0,Atlanta Hawks,1
2017,Washington Wizards,0,Brooklyn Nets,1
2017,Los Angeles Lakers,0,Detroit Pistons,1
2017,Chicago Bulls,0,Golden State Warriors,1
2017,Cleveland Cavaliers,0,Indiana Pacers,1
2017,Phoenix Suns,0,Memphis Grizzlies,1
2017,Miami Heat,0,Milwaukee Bucks,1
2017,Toronto Raptors,0,Minnesota Timberwolves,1
2017,Utah Jazz,0,New Orleans Pelicans,1
2017,Los Angeles Clippers,0,New York Knicks,1
2017,San Antonio Spurs,0,Philadelphia 76ers,1
2017,Boston Celtics,0,Sacramento Kings,1
2017,Houston Rockets,0,Charlotte Hornets,1
2017,Utah Jazz,0,Dallas Mavericks,1
2017,Cleveland Cavaliers,0,Oklahoma City Thunder,1
2017,Philadelphia 76ers,0,Orlando Magic,1
2017,Boston Celtics,0,Portland Trail Blazers,1
2017,Miami Heat,0,Brooklyn Nets,1
2017,San Antonio Spurs,0,Detroit Pistons,1
2017,Golden State Warriors,0,Memphis Grizzlies,1
2017,Los Angeles Lakers,0,Milwaukee Bucks,1
2017,New Orleans Pelicans,0,Minnesota Timberwolves,1
2017,Denver Nuggets,0,New York Knicks,1
2017,Chicago Bulls,0,Phoenix Suns,1
2017,Atlanta Hawks,0,Sacramento Kings,1
2017,Indiana Pacers,0,Washington Wizards,1
2017,Los Angeles Clippers,0,Charlotte Hornets,1
2017,Denver Nuggets,0,Cleveland Cavaliers,1
2017,Orlando Magic,0,Dallas Mavericks,1
2017,Phoenix Suns,0,Houston Rockets,1
2017,Milwaukee Bucks,0,Indiana Pacers,1
2017,Golden State Warriors,0,Oklahoma City Thunder,1
2017,Miami Heat,0,Philadelphia 76ers,1
2017,Boston Celtics,0,Utah Jazz,1
2017,Chicago Bulls,0,Minnesota Timberwolves,1
2017,San Antonio Spurs,0,New York Knicks,1
2017,New Orleans Pelicans,0,Sacramento Kings,1
2017,Detroit Pistons,0,Toronto Raptors,1
2017,Memphis Grizzlies,0,Brooklyn Nets,1
2017,Philadelphia 76ers,0,Charlotte Hornets,1
2017,Boston Celtics,0,Dallas Mavericks,1
2017,Golden State Warriors,0,Denver Nuggets,1
2017,San Antonio Spurs,0,Indiana Pacers,1
2017,Orlando Magic,0,Miami Heat,1
2017,Detroit Pistons,0,Milwaukee Bucks,1
2017,New Orleans Pelicans,0,Phoenix Suns,1
2017,Atlanta Hawks,0,Portland Trail Blazers,1
2017,Los Angeles Clippers,0,Utah Jazz,1
2017,Oklahoma City Thunder,0,Washington Wizards,1
2017,Toronto Raptors,0,Chicago Bulls,1
2017,Sacramento Kings,0,Los Angeles Lakers,1
2017,Cleveland Cavaliers,0,Minnesota Timberwolves,1
2017,Philadelphia 76ers,0,Boston Celtics,1
2017,Milwaukee Bucks,0,Brooklyn Nets,1
2017,Indiana Pacers,0,Cleveland Cavaliers,1
2017,Minnesota Timberwolves,0,Denver Nuggets,1
2017,Dallas Mavericks,0,Detroit Pistons,1
2017,Sacramento Kings,0,Golden State Warriors,1
2017,Miami Heat,0,Houston Rockets,1
2017,Atlanta Hawks,0,Los Angeles Clippers,1
2017,New Orleans Pelicans,0,Memphis Grizzlies,1
2017,New York Knicks,0,Oklahoma City Thunder,1
2017,San Antonio Spurs,0,Orlando Magic,1
2017,Los Angeles Lakers,0,Phoenix Suns,1
2017,Charlotte Hornets,0,Toronto Raptors,1
2017,Portland Trail Blazers,0,Utah Jazz,1
2017,Boston Celtics,0,Chicago Bulls,1
2017,Washington Wizards,0,Indiana Pacers,1
2017,New York Knicks,0,Cleveland Cavaliers,1
2017,Charlotte Hornets,0,Detroit Pistons,1
2017,Los Angeles Clippers,0,Golden State Warriors,1
2017,Houston Rockets,0,New Orleans Pelicans,1
2017,Portland Trail Blazers,0,Orlando Magic,1
2017,Denver Nuggets,0,Sacramento Kings,1
2017,Miami Heat,0,Atlanta Hawks,1
2017,Phoenix Suns,0,Chicago Bulls,1
2017,Brooklyn Nets,0,Denver Nuggets,1
2017,Memphis Grizzlies,0,Indiana Pacers,1
2017,San Antonio Spurs,0,Los Angeles Clippers,1
2017,Utah Jazz,0,Milwaukee Bucks,1
2017,Dallas Mavericks,0,Minnesota Timberwolves,1
2017,Los Angeles Lakers,0,Oklahoma City Thunder,1
2017,Washington Wizards,0,Philadelphia 76ers,1
2017,Boston Celtics,0,Toronto Raptors,1
2017,Chicago Bulls,0,Cleveland Cavaliers,1
2017,New Orleans Pelicans,0,Dallas Mavericks,1
2017,Brooklyn Nets,0,Golden State Warriors,1
2017,Minnesota Timberwolves,0,Houston Rockets,1
2017,Indiana Pacers,0,Miami Heat,1
2017,Philadelphia 76ers,0,New York Knicks,1
2017,Atlanta Hawks,0,Orlando Magic,1
2017,Charlotte Hornets,0,Sacramento Kings,1
2017,Memphis Grizzlies,0,Denver Nuggets,1
2017,Boston Celtics,0,Detroit Pistons,1
2017,Charlotte Hornets,0,Los Angeles Clippers,1
2017,San Antonio Spurs,0,Los Angeles Lakers,1
2017,Phoenix Suns,0,Milwaukee Bucks,1
2017,New Orleans Pelicans,0,Oklahoma City Thunder,1
2017,Portland Trail Blazers,0,Toronto Raptors,1
2017,Utah Jazz,0,Washington Wizards,1
2017,Atlanta Hawks,0,Boston Celtics,1
2017,Milwaukee Bucks,0,Cleveland Cavaliers,1
2017,Miami Heat,0,Dallas Mavericks,1
2017,Indiana Pacers,0,Houston Rockets,1
2017,Toronto Raptors,0,New York Knicks,1
2017,Golden State Warriors,0,Philadelphia 76ers,1
2017,Minnesota Timberwolves,0,Sacramento Kings,1
2017,Denver Nuggets,0,Chicago Bulls,1
2017,Portland Trail Blazers,0,Detroit Pistons,1
2017,Charlotte Hornets,0,Los Angeles Lakers,1
2017,Phoenix Suns,0,Memphis Grizzlies,1
2017,Utah Jazz,0,Oklahoma City Thunder,1
2017,Golden State Warriors,0,Washington Wizards,1
2017,Dallas Mavericks,0,Atlanta Hawks,1
2017,Cleveland Cavaliers,0,Boston Celtics,1
2017,Houston Rockets,0,Los Angeles Clippers,1
2017,Philadelphia 76ers,0,Miami Heat,1
2017,Denver Nuggets,0,Milwaukee Bucks,1
2017,Detroit Pistons,0,New Orleans Pelicans,1
2017,New York Knicks,0,Orlando Magic,1
2017,Brooklyn Nets,0,Sacramento Kings,1
2017,Indiana Pacers,0,San Antonio Spurs,1
2017,Washington Wizards,0,Toronto Raptors,1
2017,Minnesota Timberwolves,0,Utah Jazz,1
2017,Golden State Warriors,0,Chicago Bulls,1
2017,Charlotte Hornets,0,Phoenix Suns,1
2017,Oklahoma City Thunder,0,Portland Trail Blazers,1
2017,Cleveland Cavaliers,0,Atlanta Hawks,1
2017,Memphis Grizzlies,0,Dallas Mavericks,1
2017,Boston Celtics,0,Los Angeles Lakers,1
2017,Los Angeles Clippers,0,Milwaukee Bucks,1
2017,San Antonio Spurs,0,New Orleans Pelicans,1
2017,Miami Heat,0,Orlando Magic,1
2017,New York Knicks,0,Philadelphia 76ers,1
2017,Oklahoma City Thunder,0,Phoenix Suns,1
2017,Brooklyn Nets,0,Utah Jazz,1
2017,Toronto Raptors,0,Washington Wizards,1
2017,Los Angeles Clippers,0,Chicago Bulls,1
2017,Charlotte Hornets,0,Denver Nuggets,1
2017,Memphis Grizzlies,0,Houston Rockets,1
2017,Cleveland Cavaliers,0,Miami Heat,1
2017,Toronto Raptors,0,Milwaukee Bucks,1
2017,Detroit Pistons,0,Philadelphia 76ers,1
2017,Brooklyn Nets,0,Portland Trail Blazers,1
2017,Minnesota Timberwolves,0,San Antonio Spurs,1
2017,Indiana Pacers,0,Atlanta Hawks,1
2017,Oklahoma City Thunder,0,Dallas Mavericks,1
2017,New Orleans Pelicans,0,Los Angeles Lakers,1
2017,Golden State Warriors,0,New York Knicks,1
2017,Boston Celtics,0,Phoenix Suns,1
2017,Utah Jazz,0,Sacramento Kings,1
2017,Orlando Magic,0,Washington Wizards,1
2017,Golden State Warriors,0,Atlanta Hawks,1
2017,Indiana Pacers,0,Charlotte Hornets,1
2017,Miami Heat,0,Cleveland Cavaliers,1
2017,Sacramento Kings,0,Denver Nuggets,1
2017,Chicago Bulls,0,Detroit Pistons,1
2017,Boston Celtics,0,Los Angeles Clippers,1
2017,Brooklyn Nets,0,Memphis Grizzlies,1
2017,Portland Trail Blazers,0,Minnesota Timberwolves,1
2017,New York Knicks,0,Orlando Magic,1
2017,Milwaukee Bucks,0,Philadelphia 76ers,1
2017,Houston Rockets,0,San Antonio Spurs,1
2017,New Orleans Pelicans,0,Utah Jazz,1
2017,Los Angeles Lakers,0,Dallas Mavericks,1
2017,Portland Trail Blazers,0,Oklahoma City Thunder,1
2017,Washington Wizards,0,Phoenix Suns,1
2017,Brooklyn Nets,0,Atlanta Hawks,1
2017,Washington Wizards,0,Denver Nuggets,1
2017,Boston Celtics,0,Golden State Warriors,1
2017,Utah Jazz,0,Houston Rockets,1
2017,Detroit Pistons,0,Indiana Pacers,1
2017,Charlotte Hornets,0,Miami Heat,1
2017,New York Knicks,0,Milwaukee Bucks,1
2017,Los Angeles Clippers,0,Minnesota Timberwolves,1
2017,Toronto Raptors,0,New Orleans Pelicans,1
2017,Chicago Bulls,0,Orlando Magic,1
2017,Sacramento Kings,0,San Antonio Spurs,1
2017,Cleveland Cavaliers,0,Detroit Pistons,1
2017,Los Angeles Clippers,0,Memphis Grizzlies,1
2017,San Antonio Spurs,0,Oklahoma City Thunder,1
2017,Los Angeles Lakers,0,Phoenix Suns,1
2017,Philadelphia 76ers,0,Portland Trail Blazers,1
2017,Toronto Raptors,0,Atlanta Hawks,1
2017,Houston Rockets,0,Chicago Bulls,1
2017,Orlando Magic,0,Charlotte Hornets,1
2017,Brooklyn Nets,0,Dallas Mavericks,1
2017,Boston Celtics,0,Denver Nuggets,1
2017,Indiana Pacers,0,Milwaukee Bucks,1
2017,Golden State Warriors,0,Minnesota Timberwolves,1
2017,Washington Wizards,0,Sacramento Kings,1
2017,New Orleans Pelicans,0,Charlotte Hornets,1
2017,Phoenix Suns,0,Dallas Mavericks,1
2017,New York Knicks,0,Detroit Pistons,1
2017,Philadelphia 76ers,0,Los Angeles Clippers,1
2017,Atlanta Hawks,0,Memphis Grizzlies,1
2017,Toronto Raptors,0,Miami Heat,1
2017,Minnesota Timberwolves,0,Milwaukee Bucks,1
2017,Utah Jazz,0,Oklahoma City Thunder,1
2017,Cleveland Cavaliers,0,Orlando Magic,1
2017,Washington Wizards,0,Portland Trail Blazers,1
2017,Denver Nuggets,0,Sacramento Kings,1
2017,Golden State Warriors,0,San Antonio Spurs,1
2017,Chicago Bulls,0,Boston Celtics,1
2017,New York Knicks,0,Brooklyn Nets,1
2017,Cleveland Cavaliers,0,Houston Rockets,1
2017,Miami Heat,0,Indiana Pacers,1
2017,Philadelphia 76ers,0,Los Angeles Lakers,1
2017,Portland Trail Blazers,0,Phoenix Suns,1
2017,Chicago Bulls,0,Charlotte Hornets,1
2017,Los Angeles Lakers,0,Denver Nuggets,1
2017,Milwaukee Bucks,0,Memphis Grizzlies,1
2017,Washington Wizards,0,Minnesota Timberwolves,1
2017,Orlando Magic,0,Sacramento Kings,1
2017,Atlanta Hawks,0,San Antonio Spurs,1
2017,Dallas Mavericks,0,Toronto Raptors,1
2017,Los Angeles Clippers,0,Utah Jazz,1
2017,Oklahoma City Thunder,0,Brooklyn Nets,1
2017,Detroit Pistons,0,Cleveland Cavaliers,1
2017,Philadelphia 76ers,0,Golden State Warriors,1
2017,Portland Trail Blazers,0,New Orleans Pelicans,1
2017,Indiana Pacers,0,New York Knicks,1
2017,Minnesota Timberwolves,0,Boston Celtics,1
2017,Memphis Grizzlies,0,Chicago Bulls,1
2017,Utah Jazz,0,Detroit Pistons,1
2017,Los Angeles Lakers,0,Houston Rockets,1
2017,Charlotte Hornets,0,Indiana Pacers,1
2017,Milwaukee Bucks,0,Los Angeles Clippers,1
2017,New Orleans Pelicans,0,Miami Heat,1
2017,Sacramento Kings,0,Phoenix Suns,1
2017,Portland Trail Blazers,0,San Antonio Spurs,1
2017,Dallas Mavericks,0,Washington Wizards,1
2017,Memphis Grizzlies,0,Atlanta Hawks,1
2017,Utah Jazz,0,Cleveland Cavaliers,1
2017,Los Angeles Clippers,0,Denver Nuggets,1
2017,Orlando Magic,0,Golden State Warriors,1
2017,Brooklyn Nets,0,New York Knicks,1
2017,Oklahoma City Thunder,0,Toronto Raptors,1
2017,Boston Celtics,0,Brooklyn Nets,1
2017,Toronto Raptors,0,Detroit Pistons,1
2017,Milwaukee Bucks,0,Los Angeles Lakers,1
2017,Minnesota Timberwolves,0,Miami Heat,1
2017,Houston Rockets,0,New Orleans Pelicans,1
2017,Dallas Mavericks,0,Philadelphia 76ers,1
2017,Orlando Magic,0,Phoenix Suns,1
2017,Chicago Bulls,0,Washington Wizards,1
2017,Portland Trail Blazers,0,Atlanta Hawks,1
2017,Utah Jazz,0,Chicago Bulls,1
2017,Washington Wizards,0,Charlotte Hornets,1
2017,Houston Rockets,0,Denver Nuggets,1
2017,Milwaukee Bucks,0,Golden State Warriors,1
2017,Cleveland Cavaliers,0,Los Angeles Clippers,1
2017,San Antonio Spurs,0,Memphis Grizzlies,1
2017,Sacramento Kings,0,Oklahoma City Thunder,1
2017,Dallas Mavericks,0,Brooklyn Nets,1
2017,Phoenix Suns,0,Detroit Pistons,1
2017,Cleveland Cavaliers,0,Los Angeles Lakers,1
2017,Portland Trail Blazers,0,Miami Heat,1
2017,Minnesota Timberwolves,0,New Orleans Pelicans,1
2017,Boston Celtics,0,Philadelphia 76ers,1
2017,Sacramento Kings,0,San Antonio Spurs,1
2017,Indiana Pacers,0,Toronto Raptors,1
2017,Washington Wizards,0,Boston Celtics,1
2017,Atlanta Hawks,0,Charlotte Hornets,1
2017,Denver Nuggets,0,Houston Rockets,1
2017,Utah Jazz,0,Indiana Pacers,1
2017,New York Knicks,0,Los Angeles Clippers,1
2017,Golden State Warriors,0,Oklahoma City Thunder,1
2017,Philadelphia 76ers,0,Orlando Magic,1
2017,Detroit Pistons,0,Brooklyn Nets,1
2017,Golden State Warriors,0,Dallas Mavericks,1
2017,Los Angeles Clippers,0,Los Angeles Lakers,1
2017,Phoenix Suns,0,Miami Heat,1
2017,San Antonio Spurs,0,Minnesota Timberwolves,1
2017,Memphis Grizzlies,0,New Orleans Pelicans,1
2017,Milwaukee Bucks,0,Portland Trail Blazers,1
2017,Chicago Bulls,0,Toronto Raptors,1
2017,Indiana Pacers,0,Boston Celtics,1
2017,Detroit Pistons,0,Chicago Bulls,1
